sni,delta,payload,ttl,ip_flags
space.gov.il,0.002739,01020304050607080900,58,
jjzb7.live,0.002677,01020304050607080900,58,
dfq333.com,0.002566,01020304050607080900,58,
maxbet-cazinoplay.ru,0.003479,01020304050607080900,58,
cinergy.ch,0.002354,01020304050607080900,58,
1292a.xyz,0.002462,01020304050607080900,58,
sosporntube.com,0.00315,01020304050607080900,58,
newseveryday.jp,0.002442,01020304050607080900,58,
madousvip.com,0.00263,01020304050607080900,58,
swcb.gov.tw,0.002717,01020304050607080900,58,
outside.co.uk,0.00238,01020304050607080900,58,
papepritz.com,0.002626,01020304050607080900,58,
tnvtc.gov.tw,0.002838,01020304050607080900,58,
mdm.gov.il,0.002469,01020304050607080900,58,
nascarfoundation.org,0.002516,01020304050607080900,58,
crimsoku.com,0.002623,01020304050607080900,58,
wnzle.com,0.002857,01020304050607080900,58,
4kvm.net,0.00449,01020304050607080900,58,
cm346.com,0.002638,01020304050607080900,58,
sykb138.org,0.002478,01020304050607080900,58,
runcam.com,0.002606,01020304050607080900,58,
ohmyprettywig.com,0.002554,01020304050607080900,58,
menofporn.blog,0.003331,01020304050607080900,58,
lungshan.org.tw,0.002857,01020304050607080900,58,
pipjapan.co.jp,0.002732,01020304050607080900,58,
35362a.com,0.002554,01020304050607080900,58,
oprolevorter.com,0.002836,01020304050607080900,58,
emglzkj.com,0.002844,01020304050607080900,58,
lmi3d.com,0.002515,01020304050607080900,58,
mlbjerseys.net,0.002443,01020304050607080900,58,
mdapp02.tv,0.00251,01020304050607080900,58,
mesl.cloud,0.002555,01020304050607080900,58,
shadow-garden.jp,0.002778,01020304050607080900,58,
asianhdpornvideos.com,0.002974,01020304050607080900,58,
baidu-ststic-js.com,0.003195,01020304050607080900,58,
pornmaniac.tv,0.002477,01020304050607080900,58,
worldtradelaw.net,0.003765,01020304050607080900,58,
xlog.app,0.002518,01020304050607080900,58,
bet-bk-1x.com,0.002564,01020304050607080900,58,
myundi.com.my,0.002643,01020304050607080900,58,
xxxpussy.net,0.002539,01020304050607080900,58,
myshedplans.com,0.002693,01020304050607080900,58,
aomenlhc.com,0.002469,01020304050607080900,58,
cga.gov.tw,0.003187,01020304050607080900,58,
mhua5.com,0.002503,01020304050607080900,58,
coin178.com,0.003026,01020304050607080900,58,
waterman.com,0.002429,01020304050607080900,58,
zztt74.com,0.002642,01020304050607080900,58,
funslot.cc,0.002398,01020304050607080900,58,
tdgtmp.org.tw,0.002583,01020304050607080900,58,
mos033.com,0.002481,01020304050607080900,58,
bjthlqjd.com,0.002418,01020304050607080900,58,
akaksaldiosoxcvasl.com,0.00252,01020304050607080900,58,
motorsandcontrol.com,0.002546,01020304050607080900,58,
gal.ae,0.00436,01020304050607080900,58,
avre00.com,0.002537,01020304050607080900,58,
bibvip.net,0.00258,01020304050607080900,58,
testnet-pride.com,0.002515,01020304050607080900,58,
urbansoft.cc,0.002454,01020304050607080900,58,
118bb.xyz,0.002496,01020304050607080900,58,
yxlearning.com,0.004903,01020304050607080900,58,
gamerating.org.tw,0.002772,01020304050607080900,58,
ytysaa04.top,0.002994,01020304050607080900,58,
wx7777.com,0.002495,01020304050607080900,58,
fsadflkasj-asdf-fasdf.com,0.003115,01020304050607080900,58,
douying8.com,0.002619,01020304050607080900,58,
bbkl.vip,0.00256,01020304050607080900,58,
pc28lt.com,0.003183,01020304050607080900,58,
jbk008.com,0.003042,01020304050607080900,58,
blackedbabes.com,0.002585,01020304050607080900,58,
indies-av.co.jp,0.002522,01020304050607080900,58,
disneysex.net,0.002517,01020304050607080900,58,
alohatube.icu,0.002565,01020304050607080900,58,
kuaikmanhua.com,0.002643,01020304050607080900,58,
2cycomic.com,0.002358,01020304050607080900,58,
txt101.com,0.002492,01020304050607080900,58,
gimjournal.org,0.004378,01020304050607080900,58,
028jes.com,0.002617,01020304050607080900,58,
loke.global,0.003741,01020304050607080900,58,
cdn77.org,0.003047,01020304050607080900,58,
b-cdn.net,0.002483,01020304050607080900,58,
myshopify.com,0.002703,01020304050607080900,58,
ca.gov,0.00258,01020304050607080900,58,
loc.gov,0.002996,01020304050607080900,58,
hostgator.com.br,0.002453,01020304050607080900,58,
kickstarter.com,0.004497,01020304050607080900,58,
sedo.com,0.003937,01020304050607080900,58,
jotform.com,0.00266,01020304050607080900,58,
eporner.com,0.002518,01020304050607080900,58,
impervadns.net,0.002541,01020304050607080900,58,
curseforge.com,0.002496,01020304050607080900,58,
docomo.ne.jp,0.003819,01020304050607080900,58,
youporn.com,0.00259,01020304050607080900,58,
fanfiction.net,0.00241,01020304050607080900,58,
aternos.org,0.002781,01020304050607080900,58,
jut.su,0.002526,01020304050607080900,58,
xhamster2.com,0.002637,01020304050607080900,58,
ficbook.net,0.002397,01020304050607080900,58,
jable.tv,0.002554,01020304050607080900,58,
18comic.vip,0.003133,01020304050607080900,58,
redwap-xxx.com,0.002652,01020304050607080900,58,
okdiario.com,0.002454,01020304050607080900,58,
almasryalyoum.com,0.002382,01020304050607080900,58,
xhamster1.desi,0.002442,01020304050607080900,58,
indianhardtube.com,0.002536,01020304050607080900,58,
supjav.com,0.002492,01020304050607080900,58,
eroterest.net,0.002402,01020304050607080900,58,
mamastar.jp,0.002599,01020304050607080900,58,
nosv.org,0.004107,01020304050607080900,58,
tmohentai.com,0.002335,01020304050607080900,58,
yadongkorea.org,0.00284,01020304050607080900,58,
escort.club,0.003431,01020304050607080900,58,
hnext.jp,0.002465,01020304050607080900,58,
trilltrill.jp,0.002469,01020304050607080900,58,
buydomains.com,0.002505,01020304050607080900,58,
takeaway.com,0.00238,01020304050607080900,58,
uchicago.edu,0.002541,01020304050607080900,58,
quizizz.com,0.002783,01020304050607080900,58,
thelancet.com,0.002862,01020304050607080900,58,
onelink.me,0.002351,01020304050607080900,58,
register.com,0.002415,01020304050607080900,58,
domainmarket.com,0.002657,01020304050607080900,58,
eu-1-id5-sync.com,0.002487,01020304050607080900,58,
liftoff-creatives.io,0.002408,01020304050607080900,58,
doordash.com,0.002412,01020304050607080900,58,
sonicwall.com,0.002434,01020304050607080900,58,
wa.gov,0.002542,01020304050607080900,58,
capcutapi.com,0.002701,01020304050607080900,58,
asahi.com,0.002618,01020304050607080900,58,
cell.com,0.002405,01020304050607080900,58,
xlivrdr.com,0.002403,01020304050607080900,58,
jimdofree.com,0.002467,01020304050607080900,58,
tinder.com,0.004454,01020304050607080900,58,
orcid.org,0.002789,01020304050607080900,58,
greenpeace.org,0.005908,01020304050607080900,58,
formula1.com,0.002525,01020304050607080900,58,
yolasite.com,0.003215,01020304050607080900,58,
legacy.com,0.002434,01020304050607080900,58,
hanime1.me,0.002417,01020304050607080900,58,
runescape.com,0.003003,01020304050607080900,58,
porno-zona.com,0.002399,01020304050607080900,58,
vlxx.moe,0.002575,01020304050607080900,58,
monash.edu,0.00527,01020304050607080900,58,
sexnhanh.co,0.003435,01020304050607080900,58,
run.app,0.002629,01020304050607080900,58,
web.app,0.004684,01020304050607080900,58,
bajamedicare.com,0.002658,01020304050607080900,58,
fazenda.gov.br,0.00245,01020304050607080900,58,
queue-it.net,0.002456,01020304050607080900,58,
alltrails.com,0.002627,01020304050607080900,58,
sav.com,0.002448,01020304050607080900,58,
findagrave.com,0.002541,01020304050607080900,58,
home.blog,0.003111,01020304050607080900,58,
peatix.com,0.002576,01020304050607080900,58,
tasteofhome.com,0.002606,01020304050607080900,58,
viki.com,0.004637,01020304050607080900,58,
ko-fi.com,0.002615,01020304050607080900,58,
lululemon.com,0.002516,01020304050607080900,58,
lifehack.org,0.003038,01020304050607080900,58,
kick.com,0.00258,01020304050607080900,58,
informer.com,0.00345,01020304050607080900,58,
pokemon.com,0.002697,01020304050607080900,58,
yr.no,0.002697,01020304050607080900,58,
excite.co.jp,0.00268,01020304050607080900,58,
4chan.org,0.002717,01020304050607080900,58,
moma.org,0.002484,01020304050607080900,58,
xlirdr.com,0.00268,01020304050607080900,58,
jimdosite.com,0.003233,01020304050607080900,58,
boots.com,0.002636,01020304050607080900,58,
royalsocietypublishing.org,0.002816,01020304050607080900,58,
bleepingcomputer.com,0.003281,01020304050607080900,58,
bhphotovideo.com,0.002561,01020304050607080900,58,
producthunt.com,0.00271,01020304050607080900,58,
delfi.lt,0.004494,01020304050607080900,58,
okx.com,0.002447,01020304050607080900,58,
nv.ua,0.002522,01020304050607080900,58,
tube8.com,0.002687,01020304050607080900,58,
logi.com,0.004874,01020304050607080900,58,
nova.cz,0.002432,01020304050607080900,58,
pagesjaunes.fr,0.002593,01020304050607080900,58,
korrespondent.net,0.002473,01020304050607080900,58,
business2community.com,0.002844,01020304050607080900,58,
homeip.net,0.002546,01020304050607080900,58,
5ch.net,0.003126,01020304050607080900,58,
firebaseapp.com,0.002908,01020304050607080900,58,
neopets.com,0.004414,01020304050607080900,58,
superchatlive.com,0.002699,01020304050607080900,58,
anime-planet.com,0.002583,01020304050607080900,58,
deliveryhero.io,0.002485,01020304050607080900,58,
classmates.com,0.002743,01020304050607080900,58,
blog.jp,0.003159,01020304050607080900,58,
asm.org,0.002559,01020304050607080900,58,
hellofresh.com,0.002894,01020304050607080900,58,
hkjc.com,0.002843,01020304050607080900,58,
author.today,0.002638,01020304050607080900,58,
skillshare.com,0.002673,01020304050607080900,58,
xhamster3.com,0.002451,01020304050607080900,58,
authorize.net,0.002451,01020304050607080900,58,
novelupdates.com,0.002803,01020304050607080900,58,
clickfunnels.com,0.003319,01020304050607080900,58,
hdporncomics.com,0.002699,01020304050607080900,58,
amplifyapp.com,0.002984,01020304050607080900,58,
mrdeepfakes.com,0.002591,01020304050607080900,58,
cnews.fr,0.002557,01020304050607080900,58,
pccomponentes.com,0.002467,01020304050607080900,58,
oneplus.in,0.002445,01020304050607080900,58,
idaho.gov,0.002488,01020304050607080900,58,
gordonua.com,0.002854,01020304050607080900,58,
elnacional.cat,0.002572,01020304050607080900,58,
cwb.gov.tw,0.003755,01020304050607080900,58,
epicentrk.ua,0.002351,01020304050607080900,58,
sextb.net,0.002775,01020304050607080900,58,
avgle.com,0.003205,01020304050607080900,58,
7mmtv.sx,0.002646,01020304050607080900,58,
axs.com,0.00241,01020304050607080900,58,
bet7k.com,0.002895,01020304050607080900,58,
javmix.tv,0.002554,01020304050607080900,58,
beacons.ai,0.002509,01020304050607080900,58,
stocktwits.com,0.004569,01020304050607080900,58,
forocoches.com,0.00268,01020304050607080900,58,
ipsos.com,0.002501,01020304050607080900,58,
masterclass.com,0.002415,01020304050607080900,58,
javgg.net,0.005098,01020304050607080900,58,
key-drop.com,0.002607,01020304050607080900,58,
nefisyemektarifleri.com,0.002571,01020304050607080900,58,
pornfactory.info,0.002634,01020304050607080900,58,
vatanbilgisayar.com,0.002516,01020304050607080900,58,
hentai2read.com,0.002682,01020304050607080900,58,
mb-mods.net,0.002953,01020304050607080900,58,
nature.org,0.002539,01020304050607080900,58,
violity.com,0.002498,01020304050607080900,58,
vyvymanga.net,0.002418,01020304050607080900,58,
pornogramxxx.com,0.002409,01020304050607080900,58,
gizmoxxx.com,0.003346,01020304050607080900,58,
photoacompanhantes.com,0.002962,01020304050607080900,58,
xiaobaotv.net,0.002438,01020304050607080900,58,
comic-walker.com,0.0024,01020304050607080900,58,
shonenjumpplus.com,0.002476,01020304050607080900,58,
thisav.com,0.003327,01020304050607080900,58,
nickfinder.com,0.003603,01020304050607080900,58,
fullxh.com,0.002706,01020304050607080900,58,
milf300.com,0.003154,01020304050607080900,58,
xhvictory.com,0.002593,01020304050607080900,58,
xhchannel2.com,0.002359,01020304050607080900,58,
manhuafast.com,0.003142,01020304050607080900,58,
cnnamador.com,0.002629,01020304050607080900,58,
etstur.com,0.002606,01020304050607080900,58,
i.pl,0.002681,01020304050607080900,58,
almaany.com,0.004198,01020304050607080900,58,
avsee.in,0.002587,01020304050607080900,58,
sport.ro,0.003724,01020304050607080900,58,
profesia.sk,0.002582,01020304050607080900,58,
kamababa.desi,0.002644,01020304050607080900,58,
godaddysites.com,0.002535,01020304050607080900,58,
esuteru.com,0.002496,01020304050607080900,58,
nettiauto.com,0.002434,01020304050607080900,58,
at.ua,0.00242,01020304050607080900,58,
xoilacz.com,0.002545,01020304050607080900,58,
highcharts.com,0.002611,01020304050607080900,58,
zonaprop.com.ar,0.002799,01020304050607080900,58,
yanmaga.jp,0.003407,01020304050607080900,58,
parliament.uk,0.002658,01020304050607080900,58,
leafly.com,0.002565,01020304050607080900,58,
aylink.co,0.002505,01020304050607080900,58,
doodhwali.net,0.002459,01020304050607080900,58,
xfreehd.com,0.002458,01020304050607080900,58,
nan-net.com,0.003712,01020304050607080900,58,
suki-kira.com,0.002686,01020304050607080900,58,
mangarawjp.io,0.002593,01020304050607080900,58,
mangaraw.to,0.002811,01020304050607080900,58,
yadong.best,0.002555,01020304050607080900,58,
mcpehub.org,0.002632,01020304050607080900,58,
pokepara.jp,0.003576,01020304050607080900,58,
indiangaysite.com,0.002438,01020304050607080900,58,
phimsexvip.cc,0.004644,01020304050607080900,58,
wfxs.tw,0.002682,01020304050607080900,58,
locanto.me,0.003702,01020304050607080900,58,
dow.com,0.002867,01020304050607080900,58,
villagesexvideos.com,0.002433,01020304050607080900,58,
antarvasna3.com,0.002639,01020304050607080900,58,
tamilscandals2.com,0.002443,01020304050607080900,58,
tamilkamaveri.com,0.004159,01020304050607080900,58,
fz.fj.cn,0.002604,01020304050607080900,58,
doujin-freee.com,0.00465,01020304050607080900,58,
adult-machiko.com,0.003959,01020304050607080900,58,
mangaraw.vip,0.002637,01020304050607080900,58,
javidol.org,0.002586,01020304050607080900,58,
vi-vo.link,0.003098,01020304050607080900,58,
xszj.org,0.002549,01020304050607080900,58,
oolveri.com,0.002633,01020304050607080900,58,
tantora.jp,0.002682,01020304050607080900,58,
pmi.org,0.002494,01020304050607080900,58,
ricardo.ch,0.004158,01020304050607080900,58,
philstar.com,0.003004,01020304050607080900,58,
informa.com,0.002439,01020304050607080900,58,
elsevierhealth.com,0.004516,01020304050607080900,58,
saasexch.cc,0.002945,01020304050607080900,58,
neocities.org,0.002389,01020304050607080900,58,
main.jp,0.002413,01020304050607080900,58,
mangapicgallery.com,0.002656,01020304050607080900,58,
gxcorner.games,0.002671,01020304050607080900,58,
dextools.io,0.00266,01020304050607080900,58,
gasbuddy.com,0.002571,01020304050607080900,58,
spigotmc.org,0.0026,01020304050607080900,58,
jpn.org,0.003448,01020304050607080900,58,
whatismyipaddress.com,0.002816,01020304050607080900,58,
carrefour.fr,0.002514,01020304050607080900,58,
googirl.jp,0.00243,01020304050607080900,58,
klmanga.org,0.003217,01020304050607080900,58,
imgbb.com,0.002523,01020304050607080900,58,
donorbox.org,0.002542,01020304050607080900,58,
company.site,0.002851,01020304050607080900,58,
newspapers.com,0.002477,01020304050607080900,58,
tracker.network,0.002709,01020304050607080900,58,
wikitravel.org,0.003059,01020304050607080900,58,
cda.pl,0.002707,01020304050607080900,58,
textnow.com,0.002807,01020304050607080900,58,
manjaro.org,0.002814,01020304050607080900,58,
wiwo.de,0.003922,01020304050607080900,58,
natalie.mu,0.002937,01020304050607080900,58,
tver.jp,0.003625,01020304050607080900,58,
temp-mail.org,0.002441,01020304050607080900,58,
stumbleguys.com,0.002492,01020304050607080900,58,
allevents.in,0.003652,01020304050607080900,58,
taylorfrancis.com,0.002786,01020304050607080900,58,
aoxx69.vip,0.00333,01020304050607080900,58,
ttlink.com,0.004229,01020304050607080900,58,
crocs.com,0.002813,01020304050607080900,58,
hdsex2.com,0.002442,01020304050607080900,58,
unimi.it,0.004113,01020304050607080900,58,
www.gov.il,0.002447,01020304050607080900,58,
webnode.page,0.002659,01020304050607080900,58,
vc.ru,0.002416,01020304050607080900,58,
linodeusercontent.com,0.00243,01020304050607080900,58,
101domain.com,0.002605,01020304050607080900,58,
zviewcloud.com,0.003636,01020304050607080900,58,
creativemarket.com,0.00364,01020304050607080900,58,
capcutstatic.com,0.00244,01020304050607080900,58,
globalresearch.ca,0.002654,01020304050607080900,58,
activecampaign.com,0.003152,01020304050607080900,58,
forexpros.com,0.002395,01020304050607080900,58,
avvo.com,0.002619,01020304050607080900,58,
upf.edu,0.004353,01020304050607080900,58,
xlrdr.com,0.002588,01020304050607080900,58,
bni.co.id,0.002395,01020304050607080900,58,
escapefromtarkov.com,0.00281,01020304050607080900,58,
r10s.jp,0.003368,01020304050607080900,58,
gusto.com,0.01019,01020304050607080900,58,
smallseotools.com,0.002519,01020304050607080900,58,
suny.edu,0.002751,01020304050607080900,58,
porntop.com,0.002445,01020304050607080900,58,
mk.co.kr,0.002448,01020304050607080900,58,
namesilo.com,0.002676,01020304050607080900,58,
lasvegassun.com,0.002759,01020304050607080900,58,
hydrawise.com,0.002855,01020304050607080900,58,
sexm.xxx,0.003866,01020304050607080900,58,
9now.com.au,0.003279,01020304050607080900,58,
trakt.tv,0.002466,01020304050607080900,58,
royal.uk,0.00263,01020304050607080900,58,
ks.gov,0.003329,01020304050607080900,58,
psnprofiles.com,0.002433,01020304050607080900,58,
refersion.com,0.004362,01020304050607080900,58,
imovelweb.com.br,0.002498,01020304050607080900,58,
businesstech.co.za,0.003718,01020304050607080900,58,
telegram.com,0.003658,01020304050607080900,58,
ovoenergy.com,0.002704,01020304050607080900,58,
mobilevikings.be,0.002714,01020304050607080900,58,
ondigitalocean.app,0.002743,01020304050607080900,58,
faire.com,0.002646,01020304050607080900,58,
surfline.com,0.002436,01020304050607080900,58,
catly.io,0.002334,01020304050607080900,58,
getbynder.com,0.00335,01020304050607080900,58,
foxit.com,0.002712,01020304050607080900,58,
kyushu-u.ac.jp,0.002329,01020304050607080900,58,
